,Match_Id,Round_ID,Round_Number,Round_Time,Event_Type,Kill_ID,Traded_by_ID,Traded_for_ID,Bomb_Status,Resurrection_ID,Player_ID,Assists,Reference_Player_ID,Damage_Type,Weapon_ID,Ability
1539,167903,2575725,10,24312,kill,20473495.0,,,,,4748.0,[],11412.0,weapon,4.0,
1540,167903,2575726,11,0,start,,,,,,,[],,,,
1541,167903,2575726,11,71240,kill,20473498.0,20473501.0,,,,1763.0,"[{'assistId': 7648595, 'assistantId': 4710, 'damage': 0}]",1804.0,weapon,4.0,
1542,167903,2575726,11,72058,kill,20473501.0,20473499.0,20473498.0,,,3599.0,"[{'assistId': 7648599, 'assistantId': 1804, 'damage': 0}, {'assistId': 7648598, 'assistantId': 4509, 'damage': 80}]",1763.0,weapon,4.0,
1543,167903,2575726,11,72875,kill,20473499.0,,20473501.0,,,4748.0,"[{'assistId': 7648596, 'assistantId': 1763, 'damage': 80}, {'assistId': 7648597, 'assistantId': 2882, 'damage': 0}]",3599.0,weapon,4.0,
1544,167903,2575726,11,74432,kill,20473500.0,,,,,4748.0,[],1091.0,weapon,4.0,
1545,167903,2575726,11,75106,kill,20473496.0,,,,,4710.0,[],4509.0,weapon,4.0,
1546,167903,2575726,11,79456,kill,20473497.0,,,,,4710.0,[],11412.0,weapon,4.0,
1547,167903,2575727,12,0,start,,,,,,,[],,,,
1548,167903,2575727,12,69780,kill,20473506.0,,,,,4748.0,"[{'assistId': 7648600, 'assistantId': 4710, 'damage': 0}]",4509.0,weapon,15.0,
1549,167903,2575727,12,72195,kill,20473503.0,,,,,4710.0,[],1804.0,weapon,4.0,
1550,167903,2575727,12,80514,kill,20473505.0,,,,,1763.0,[],1091.0,weapon,4.0,
1551,167903,2575727,12,82841,kill,20473502.0,,,,,2882.0,[],11412.0,weapon,2.0,
1552,167903,2575727,12,82916,kill,20473504.0,,,,,4710.0,[],3599.0,weapon,4.0,
1553,167903,2575728,13,0,start,,,,,,,[],,,,
1554,167903,2575728,13,54410,plant,,,,1887847.0,,6414.0,[],,,,
1555,167903,2575728,13,73437,kill,20473510.0,,,,,4748.0,[],4509.0,weapon,12.0,
1556,167903,2575728,13,75417,kill,20473513.0,20473508.0,,,,3599.0,"[{'assistId': 7648606, 'assistantId': 1091, 'damage': 66}]",4710.0,weapon,11.0,
1557,167903,2575728,13,76343,kill,20473509.0,20473507.0,,,,11412.0,"[{'assistId': 7648603, 'assistantId': 3599, 'damage': 78}]",1763.0,weapon,12.0,
1558,167903,2575728,13,76775,kill,20473508.0,,20473513.0,,,2882.0,"[{'assistId': 7648602, 'assistantId': 1763, 'damage': 105}]",3599.0,weapon,11.0,
1559,167903,2575728,13,77690,defuse,,,,1887847.0,,1804.0,[],,,,
1560,167903,2575728,13,77731,kill,20473507.0,,20473509.0,,,6414.0,"[{'assistId': 7648601, 'assistantId': 1763, 'damage': 50}]",11412.0,weapon,11.0,
1561,167903,2575728,13,77775,kill,20473511.0,,,,,4748.0,"[{'assistId': 7648604, 'assistantId': 2882, 'damage': 95}]",1091.0,weapon,12.0,
1562,167903,2575728,13,77922,kill,20473512.0,,,,,4748.0,"[{'assistId': 7648605, 'assistantId': 2882, 'damage': 122}]",1804.0,weapon,12.0,
1563,167903,2575729,14,0,start,,,,,,,[],,,,
1564,167903,2575729,14,20558,kill,20473520.0,,,,,3599.0,[],1763.0,weapon,16.0,
1565,167903,2575729,14,55034,plant,,,,1887848.0,,4710.0,[],,,,
1566,167903,2575729,14,57283,kill,20473521.0,,,,,3599.0,[],6414.0,weapon,16.0,
1567,167903,2575729,14,70248,kill,20473516.0,20473517.0,,,,4710.0,[],3599.0,weapon,12.0,
1568,167903,2575729,14,71888,kill,20473517.0,,20473516.0,,,1091.0,"[{'assistId': 7648609, 'assistantId': 3599, 'damage': 83}]",4710.0,weapon,5.0,
1569,167903,2575729,14,72188,kill,20473514.0,,,,,2882.0,"[{'assistId': 7648607, 'assistantId': 6414, 'damage': 112}]",11412.0,weapon,11.0,
1570,167903,2575729,14,82446,kill,20473519.0,,,,,4748.0,"[{'assistId': 7648611, 'assistantId': 2882, 'damage': 51}]",1804.0,weapon,16.0,
1571,167903,2575729,14,84529,defuse,,,,1887848.0,,4509.0,[],,,,
1572,167903,2575729,14,85768,kill,20473515.0,,,,,4509.0,"[{'assistId': 7648608, 'assistantId': 1804, 'damage': 67}]",4748.0,weapon,5.0,
1573,167903,2575729,14,88769,kill,20473518.0,,,,,1091.0,"[{'assistId': 7648610, 'assistantId': 11412, 'damage': 61}]",2882.0,weapon,5.0,
1574,167903,2575730,15,0,start,,,,,,,[],,,,
1575,167903,2575730,15,18847,kill,20473528.0,,,,,1091.0,[],1763.0,weapon,5.0,
1576,167903,2575730,15,29193,kill,20473522.0,,,,,6414.0,"[{'assistId': 7648612, 'assistantId': 2882, 'damage': 57}]",11412.0,weapon,4.0,
1577,167903,2575730,15,33011,kill,20473530.0,,,,,3599.0,[],4748.0,weapon,19.0,
1578,167903,2575730,15,43446,kill,20473523.0,,,,,6414.0,[],3599.0,weapon,4.0,
1579,167903,2575730,15,58853,kill,20473529.0,,,,,1091.0,"[{'assistId': 7648614, 'assistantId': 3599, 'damage': 120}]",4710.0,weapon,5.0,
1580,167903,2575730,15,75745,kill,20473526.0,,,,,2882.0,[],1091.0,weapon,6.0,
1581,167903,2575730,15,99835,plant,,,,1887849.0,,2882.0,[],,,,
1582,167903,2575730,15,101390,kill,20473524.0,,,,,6414.0,[],1804.0,weapon,4.0,
1583,167903,2575730,15,123657,kill,20473527.0,20473525.0,,,,4509.0,"[{'assistId': 7648613, 'assistantId': 1091, 'damage': 63}]",2882.0,weapon,16.0,
1584,167903,2575730,15,125471,kill,20473525.0,,20473527.0,,,6414.0,[],4509.0,weapon,4.0,
1585,167903,2575731,16,0,start,,,,,,,[],,,,
1586,167903,2575731,16,68008,kill,20473537.0,20473532.0,,,,3599.0,[],4748.0,weapon,4.0,
1587,167903,2575731,16,68777,kill,20473532.0,,20473537.0,,,4710.0,"[{'assistId': 7648616, 'assistantId': 6414, 'damage': 0}, {'assistId': 7648615, 'assistantId': 1763, 'damage': 106}]",3599.0,weapon,6.0,
1588,167903,2575731,16,78052,kill,20473533.0,,,,,11412.0,"[{'assistId': 7648617, 'assistantId': 1804, 'damage': 0}]",4710.0,weapon,2.0,
1589,167903,2575731,16,79224,kill,20473531.0,20473535.0,,,,6414.0,[],1804.0,weapon,4.0,
1590,167903,2575731,16,79615,kill,20473535.0,,20473531.0,,,1091.0,[],6414.0,weapon,4.0,
1591,167903,2575731,16,79729,kill,20473534.0,,,,,11412.0,"[{'assistId': 7648618, 'assistantId': 1091, 'damage': 0}]",1763.0,weapon,2.0,
1592,167903,2575731,16,81463,kill,20473536.0,,,,,1091.0,"[{'assistId': 7648619, 'assistantId': 11412, 'damage': 137}]",2882.0,weapon,4.0,
1593,167903,2575732,17,0,start,,,,,,,[],,,,
1594,167903,2575732,17,7692,kill,20473541.0,,,,,4509.0,[],4748.0,weapon,15.0,
1595,167903,2575732,17,22438,kill,20473543.0,,,,,1091.0,"[{'assistId': 7648621, 'assistantId': 11412, 'damage': 74}]",6414.0,weapon,4.0,
1596,167903,2575732,17,23841,kill,20473538.0,,,,,1804.0,[],4710.0,weapon,5.0,
1597,167903,2575732,17,27597,kill,20473540.0,,,,,2882.0,"[{'assistId': 7648620, 'assistantId': 4710, 'damage': 145}]",1091.0,weapon,13.0,
1598,167903,2575732,17,66899,plant,,,,1887850.0,,2882.0,[],,,,
1599,167903,2575732,17,71707,kill,20473542.0,,,,,4509.0,[],2882.0,weapon,15.0,
1600,167903,2575732,17,78739,kill,20473544.0,20473539.0,,,,1763.0,[],4509.0,weapon,19.0,
1601,167903,2575732,17,79304,kill,20473539.0,,20473544.0,,,1804.0,[],1763.0,weapon,5.0,
1602,167903,2575732,17,90373,defuse,,,,1887850.0,,11412.0,[],,,,
1603,167903,2575733,18,0,start,,,,,,,[],,,,
1604,167903,2575733,18,37142,plant,,,,1887851.0,,4710.0,[],,,,
1605,167903,2575733,18,48383,kill,20473545.0,20473546.0,,,,1804.0,"[{'assistId': 7648622, 'assistantId': 1091, 'damage': 0}]",6414.0,weapon,4.0,
1606,167903,2575733,18,49824,kill,20473546.0,20473547.0,20473545.0,,,2882.0,[],1804.0,weapon,6.0,
1607,167903,2575733,18,51323,kill,20473547.0,,20473546.0,,,4509.0,"[{'assistId': 7648623, 'assistantId': 3599, 'damage': 59}, {'assistId': 7648624, 'assistantId': 1091, 'damage': 0}]",2882.0,ability,,Bladestorm
1608,167903,2575733,18,62029,kill,20473548.0,,,,,4710.0,[],1091.0,weapon,6.0,
1609,167903,2575733,18,65204,kill,20473549.0,,,,,1763.0,[],11412.0,weapon,4.0,
1610,167903,2575733,18,67817,kill,20473550.0,,,,,4748.0,"[{'assistId': 7648625, 'assistantId': 1763, 'damage': 98}, {'assistId': 7648626, 'assistantId': 4710, 'damage': 0}]",4509.0,weapon,4.0,
1611,167903,2575733,18,68647,kill,20473551.0,,,,,4748.0,"[{'assistId': 7648627, 'assistantId': 4710, 'damage': 0}]",3599.0,weapon,4.0,
1612,167903,2575734,19,0,start,,,,,,,[],,,,
1613,167903,2575734,19,9268,kill,20473556.0,,,,,4509.0,[],4710.0,weapon,15.0,
1614,167903,2575734,19,12521,kill,20473554.0,,,,,1804.0,[],2882.0,weapon,4.0,
1615,167903,2575734,19,18640,kill,20473559.0,,,,,4748.0,[],4509.0,ability,,Bladestorm
1616,167903,2575734,19,44947,plant,,,,1887852.0,,1763.0,[],,,,
1617,167903,2575734,19,64663,kill,20473555.0,,,,,1804.0,"[{'assistId': 7648628, 'assistantId': 11412, 'damage': 74}]",4748.0,weapon,4.0,
1618,167903,2575734,19,75871,kill,20473558.0,20473557.0,,,,1763.0,[],3599.0,weapon,4.0,
1619,167903,2575734,19,78771,kill,20473557.0,20473553.0,20473558.0,,,11412.0,"[{'assistId': 7648629, 'assistantId': 3599, 'damage': 81}]",1763.0,weapon,2.0,
1620,167903,2575734,19,78840,kill,20473552.0,,,,,6414.0,[],1091.0,weapon,4.0,
1621,167903,2575734,19,79786,defuse,,,,1887852.0,,1804.0,[],,,,
1622,167903,2575734,19,80682,kill,20473553.0,,20473557.0,,,6414.0,[],11412.0,weapon,4.0,
1623,167903,2575735,20,0,start,,,,,,,[],,,,
1624,167903,2575735,20,57443,kill,20473563.0,,,,,4509.0,"[{'assistId': 7648631, 'assistantId': 1091, 'damage': 87}]",4748.0,weapon,4.0,
1625,167903,2575735,20,59948,kill,20473560.0,,,,,1804.0,"[{'assistId': 7648630, 'assistantId': 1091, 'damage': 149}]",6414.0,weapon,4.0,
1626,167903,2575735,20,60701,kill,20473565.0,,,,,1763.0,[],1091.0,weapon,4.0,
1627,167903,2575735,20,64081,kill,20473568.0,,,,,3599.0,[],4710.0,weapon,19.0,
1628,167903,2575735,20,67467,kill,20473566.0,,,,,1763.0,"[{'assistId': 7648632, 'assistantId': 4710, 'damage': 87}]",3599.0,weapon,4.0,
1629,167903,2575735,20,69167,kill,20473567.0,20473564.0,,,,1763.0,[],1804.0,weapon,4.0,
1630,167903,2575735,20,70497,kill,20473564.0,,20473567.0,,,4509.0,[],1763.0,weapon,4.0,
1631,167903,2575735,20,88494,plant,,,,1887853.0,,2882.0,[],,,,
1632,167903,2575735,20,90331,kill,20473561.0,,,,,2882.0,[],11412.0,weapon,6.0,
1633,167903,2575735,20,91764,kill,20473562.0,,,,,2882.0,[],4509.0,weapon,6.0,
1634,167903,2575736,21,0,start,,,,,,,[],,,,
1635,167903,2575736,21,3288,kill,20473569.0,,,,,6414.0,[],1804.0,weapon,4.0,
1636,167903,2575736,21,3711,kill,20473573.0,,,,,4509.0,"[{'assistId': 7648634, 'assistantId': 1091, 'damage': 55}]",4748.0,weapon,13.0,
1637,167903,2575736,21,25177,kill,20473576.0,,,,,3599.0,[],1763.0,weapon,19.0,
1638,167903,2575736,21,28181,kill,20473574.0,20473575.0,,,,4710.0,"[{'assistId': 7648635, 'assistantId': 2882, 'damage': 0}]",4509.0,weapon,4.0,
1639,167903,2575736,21,30401,kill,20473575.0,20473570.0,20473574.0,,,1091.0,[],4710.0,weapon,13.0,
1640,167903,2575736,21,31651,kill,20473570.0,,20473575.0,,,6414.0,[],1091.0,weapon,4.0,
1641,167903,2575736,21,40906,plant,,,,1887854.0,,2882.0,[],,,,
1642,167903,2575736,21,59286,kill,20473572.0,,,,,2882.0,"[{'assistId': 7648633, 'assistantId': 6414, 'damage': 62}]",11412.0,weapon,6.0,
1643,167903,2575736,21,79235,kill,20473571.0,,,,,6414.0,[],3599.0,weapon,4.0,
1644,167903,2575737,22,0,start,,,,,,,[],,,,
1645,167903,2575737,22,84053,kill,20473582.0,,,,,3599.0,[],4710.0,weapon,4.0,
1646,167903,2575737,22,84775,kill,20473583.0,,,,,3599.0,[],2882.0,weapon,4.0,
1647,167903,2575737,22,86730,kill,20473578.0,20473581.0,,,,1804.0,[],1763.0,weapon,4.0,
1648,167903,2575737,22,87190,kill,20473581.0,,20473578.0,,,4748.0,[],1804.0,weapon,4.0,
1649,167903,2575737,22,88815,kill,20473577.0,,,,,6414.0,[],3599.0,weapon,4.0,
1650,167903,2575737,22,96581,kill,20473580.0,,,,,1091.0,[],4748.0,weapon,4.0,
1651,167903,2575737,22,97191,plant,,,,1887855.0,,6414.0,[],,,,
1652,167903,2575737,22,99219,kill,20473579.0,,,,,4509.0,"[{'assistId': 7648636, 'assistantId': 1091, 'damage': 40}]",6414.0,weapon,4.0,
1653,167903,2575737,22,109074,defuse,,,,1887855.0,,1091.0,[],,,,
1654,167903,2575738,23,0,start,,,,,,,[],,,,
1655,167903,2575738,23,17470,kill,20473587.0,,,,,11412.0,[],1763.0,weapon,2.0,
1656,167903,2575738,23,30502,kill,20473586.0,,,,,2882.0,"[{'assistId': 7648638, 'assistantId': 4710, 'damage': 46}]",11412.0,weapon,11.0,
1657,167903,2575738,23,30777,kill,20473584.0,20473585.0,,,,6414.0,"[{'assistId': 7648637, 'assistantId': 4710, 'damage': 0}]",3599.0,weapon,5.0,
1658,167903,2575738,23,30961,kill,20473585.0,,20473584.0,,,1804.0,[],6414.0,weapon,4.0,
1659,167903,2575738,23,51638,kill,20473588.0,,,,,1091.0,[],2882.0,weapon,4.0,
1660,167903,2575738,23,53437,kill,20473589.0,,,,,1091.0,[],4748.0,weapon,4.0,
1661,167903,2575738,23,61032,kill,20473590.0,,,,,1091.0,[],4710.0,weapon,4.0,
1662,167903,2575739,24,0,start,,,,,,,[],,,,
1663,167903,2575739,24,39965,kill,20473591.0,,,,,1804.0,"[{'assistId': 7648639, 'assistantId': 1091, 'damage': 0}]",4748.0,weapon,4.0,
1664,167903,2575739,24,41518,kill,20473594.0,,,,,4509.0,"[{'assistId': 7648640, 'assistantId': 1091, 'damage': 0}]",6414.0,weapon,4.0,
1665,167903,2575739,24,59960,kill,20473598.0,,,,,3599.0,[],1763.0,weapon,4.0,
1666,167903,2575739,24,74104,kill,20473593.0,20473595.0,,,,2882.0,[],3599.0,weapon,4.0,
1667,167903,2575739,24,76968,kill,20473595.0,20473596.0,20473593.0,,,4509.0,[],2882.0,weapon,4.0,
1668,167903,2575739,24,77395,kill,20473596.0,,20473595.0,,,4710.0,"[{'assistId': 7648641, 'assistantId': 2882, 'damage': 80}]",4509.0,weapon,4.0,
1669,167903,2575739,24,78696,kill,20473597.0,20473592.0,,,,4710.0,[],1091.0,weapon,4.0,
1670,167903,2575739,24,78988,kill,20473592.0,,20473597.0,,,1804.0,[],4710.0,weapon,4.0,
1671,167721,2568383,1,0,start,,,,,,,[],,,,
1672,167721,2568383,1,34751,kill,20415441.0,,,,,2882.0,"[{'assistId': 7627868, 'assistantId': 4710, 'damage': 0}]",5288.0,weapon,12.0,
1673,167721,2568383,1,36094,kill,20415443.0,20415442.0,,,,3421.0,[],4710.0,weapon,11.0,
1674,167721,2568383,1,36218,kill,20415442.0,,20415443.0,,,2882.0,"[{'assistId': 7627869, 'assistantId': 4710, 'damage': 26}]",3421.0,weapon,12.0,
1675,167721,2568383,1,36494,kill,20415445.0,,,,,6414.0,"[{'assistId': 7627871, 'assistantId': 4710, 'damage': 0}]",4712.0,weapon,11.0,
1676,167721,2568383,1,37239,kill,20415446.0,,,,,1763.0,[],21588.0,weapon,12.0,
1677,167721,2568383,1,37511,kill,20415444.0,,,,,4748.0,"[{'assistId': 7627870, 'assistantId': 4710, 'damage': 0}]",1725.0,weapon,13.0,
1678,167721,2568384,2,0,start,,,,,,,[],,,,
1679,167721,2568384,2,11136,kill,20415453.0,,,,,4712.0,"[{'assistId': 7627873, 'assistantId': 21588, 'damage': 104}]",2882.0,weapon,11.0,
1680,167721,2568384,2,31383,kill,20415448.0,,,,,4710.0,[],4712.0,weapon,18.0,
1681,167721,2568384,2,36959,kill,20415451.0,20415447.0,,,,4748.0,"[{'assistId': 7627872, 'assistantId': 4710, 'damage': 0}]",21588.0,weapon,16.0,
1682,167721,2568384,2,37284,kill,20415447.0,,20415451.0,,,3421.0,[],4748.0,weapon,11.0,
1683,167721,2568384,2,44589,kill,20415449.0,,,,,4710.0,[],1725.0,weapon,18.0,
1684,167721,2568384,2,47048,plant,,,,1882792.0,,5288.0,[],,,,
1685,167721,2568384,2,66976,kill,20415450.0,,,,,4710.0,[],3421.0,weapon,18.0,
1686,167721,2568384,2,75906,kill,20415452.0,,,,,6414.0,[],5288.0,weapon,5.0,
1687,167721,2568384,2,85525,defuse,,,,1882792.0,,4710.0,[],,,,
1688,167721,2568385,3,0,start,,,,,,,[],,,,
1689,167721,2568385,3,4956,kill,20415454.0,20415458.0,,,,2882.0,[],5288.0,weapon,5.0,
1690,167721,2568385,3,5499,kill,20415458.0,,20415454.0,,,1725.0,[],2882.0,weapon,4.0,
1691,167721,2568385,3,16621,kill,20415461.0,20415457.0,,,,4712.0,[],1763.0,weapon,4.0,
1692,167721,2568385,3,16961,kill,20415457.0,,20415461.0,,,6414.0,[],4712.0,weapon,13.0,
1693,167721,2568385,3,62050,kill,20415459.0,,,,,1725.0,"[{'assistId': 7627874, 'assistantId': 4712, 'damage': 119}]",6414.0,weapon,4.0,
1694,167721,2568385,3,66677,kill,20415456.0,20415455.0,,,,4748.0,[],21588.0,weapon,16.0,
1695,167721,2568385,3,68293,kill,20415455.0,,20415456.0,,,3421.0,[],4748.0,weapon,4.0,
1696,167721,2568385,3,71315,kill,20415460.0,,,,,1725.0,[],4710.0,weapon,4.0,
1697,167721,2568385,3,76001,plant,,,,1882793.0,,3421.0,[],,,,
1698,167721,2568386,4,0,start,,,,,,,[],,,,
1699,167721,2568386,4,62643,kill,20415468.0,,,,,1725.0,[],1763.0,weapon,4.0,
1700,167721,2568386,4,74400,plant,,,,1882794.0,,1725.0,[],,,,
1701,167721,2568386,4,75169,kill,20415467.0,,,,,6414.0,[],21588.0,weapon,4.0,
1702,167721,2568386,4,78512,kill,20415465.0,,,,,4748.0,"[{'assistId': 7627877, 'assistantId': 6414, 'damage': 80}]",4712.0,ability,,Showstopper
1703,167721,2568386,4,79789,kill,20415462.0,,,,,3421.0,"[{'assistId': 7627875, 'assistantId': 4712, 'damage': 80}]",6414.0,weapon,4.0,
1704,167721,2568386,4,80353,kill,20415463.0,,,,,3421.0,[],2882.0,weapon,4.0,
1705,167721,2568386,4,82482,kill,20415466.0,20415469.0,,,,4748.0,[],5288.0,weapon,6.0,
1706,167721,2568386,4,83246,kill,20415469.0,20415464.0,20415466.0,,,1725.0,"[{'assistId': 7627878, 'assistantId': 5288, 'damage': 80}]",4748.0,weapon,4.0,
1707,167721,2568386,4,85852,kill,20415464.0,20415470.0,20415469.0,,,4710.0,"[{'assistId': 7627876, 'assistantId': 2882, 'damage': 74}]",1725.0,weapon,6.0,
1708,167721,2568386,4,86463,kill,20415470.0,,20415464.0,,,1725.0,[],4710.0,ability,,Showstopper
1709,167721,2568387,5,0,start,,,,,,,[],,,,
1710,167721,2568387,5,75062,kill,20415476.0,20415471.0,,,,4712.0,"[{'assistId': 7627882, 'assistantId': 5288, 'damage': 46}]",1763.0,weapon,13.0,
1711,167721,2568387,5,75121,kill,20415471.0,20415474.0,20415476.0,,,2882.0,"[{'assistId': 7627879, 'assistantId': 4710, 'damage': 0}]",4712.0,weapon,13.0,
1712,167721,2568387,5,76382,kill,20415474.0,,20415471.0,,,5288.0,[],2882.0,weapon,4.0,
1713,167721,2568387,5,85572,plant,,,,1882795.0,,21588.0,[],,,,
1714,167721,2568387,5,90981,kill,20415472.0,,,,,3421.0,[],6414.0,weapon,4.0,
1715,167721,2568387,5,92910,kill,20415475.0,,,,,5288.0,"[{'assistId': 7627881, 'assistantId': 3421, 'damage': 35}]",4710.0,weapon,4.0,
1716,167721,2568387,5,93271,kill,20415473.0,,,,,21588.0,"[{'assistId': 7627880, 'assistantId': 5288, 'damage': 0}]",4748.0,weapon,4.0,
1717,167721,2568388,6,0,start,,,,,,,[],,,,
1718,167721,2568388,6,17133,kill,20415484.0,,,,,4712.0,[],1763.0,weapon,4.0,
1719,167721,2568388,6,28434,kill,20415483.0,,,,,5288.0,"[{'assistId': 7627887, 'assistantId': 3421, 'damage': 0}]",6414.0,weapon,4.0,
1720,167721,2568388,6,38426,kill,20415479.0,,,,,4748.0,"[{'assistId': 7627885, 'assistantId': 4710, 'damage': 140}]",1725.0,ability,,Paint Shells
1721,167721,2568388,6,40120,kill,20415480.0,,,,,4748.0,"[{'assistId': 7627886, 'assistantId': 2882, 'damage': 103}]",5288.0,ability,,Paint Shells
1722,167721,2568388,6,55424,kill,20415482.0,,,,,21588.0,[],4710.0,weapon,4.0,
1723,167721,2568388,6,59631,plant,,,,1882796.0,,3421.0,[],,,,
1724,167721,2568388,6,93741,kill,20415478.0,,,,,2882.0,"[{'assistId': 7627884, 'assistantId': 4748, 'damage': 96}]",4712.0,weapon,6.0,
1725,167721,2568388,6,93741,kill,20415477.0,,,,,2882.0,"[{'assistId': 7627883, 'assistantId': 4748, 'damage': 70}]",3421.0,weapon,6.0,
1726,167721,2568388,6,98932,kill,20415481.0,,,,,4748.0,[],21588.0,weapon,6.0,
1727,167721,2568388,6,103256,defuse,,,,1882796.0,,2882.0,[],,,,
1728,167721,2568389,7,0,start,,,,,,,[],,,,
1729,167721,2568389,7,28881,kill,20415488.0,,,,,4712.0,"[{'assistId': 7627890, 'assistantId': 1725, 'damage': 80}]",1763.0,weapon,4.0,
1730,167721,2568389,7,29883,kill,20415489.0,,,,,4712.0,[],6414.0,weapon,4.0,
1731,167721,2568389,7,46526,kill,20415490.0,,,,,4712.0,[],2882.0,weapon,4.0,
1732,167721,2568389,7,53563,kill,20415491.0,,,,,4712.0,[],4710.0,weapon,4.0,
1733,167721,2568389,7,56665,plant,,,,1882797.0,,21588.0,[],,,,
1734,167721,2568389,7,71862,kill,20415485.0,,,,,4748.0,"[{'assistId': 7627888, 'assistantId': 6414, 'damage': 120}]",4712.0,weapon,6.0,
1735,167721,2568389,7,78220,kill,20415486.0,20415487.0,,,,4748.0,[],5288.0,weapon,6.0,
1736,167721,2568389,7,80439,kill,20415487.0,,20415486.0,,,1725.0,"[{'assistId': 7627889, 'assistantId': 5288, 'damage': 0}]",4748.0,weapon,4.0,
1737,167721,2568390,8,0,start,,,,,,,[],,,,
1738,167721,2568390,8,46079,kill,20415494.0,20415499.0,,,,4748.0,[],4712.0,ability,,Showstopper
1739,167721,2568390,8,46755,kill,20415500.0,,,,,1725.0,[],1763.0,weapon,4.0,
1740,167721,2568390,8,47084,kill,20415499.0,,20415494.0,,,5288.0,"[{'assistId': 7627892, 'assistantId': 4712, 'damage': 50}]",4748.0,weapon,4.0,
1741,167721,2568390,8,50252,kill,20415495.0,,,,,6414.0,"[{'assistId': 7627891, 'assistantId': 2882, 'damage': 0}]",1725.0,weapon,11.0,
1742,167721,2568390,8,51413,kill,20415492.0,,,,,2882.0,[],5288.0,weapon,6.0,
1743,167721,2568390,8,73642,kill,20415493.0,20415496.0,,,,2882.0,[],3421.0,weapon,6.0,
1744,167721,2568390,8,74941,kill,20415496.0,,20415493.0,,,21588.0,[],2882.0,weapon,4.0,
1745,167721,2568390,8,85998,kill,20415497.0,,,,,21588.0,[],6414.0,weapon,11.0,
1746,167721,2568390,8,90016,kill,20415498.0,,,,,21588.0,[],4710.0,weapon,11.0,
1747,167721,2568390,8,94488,plant,,,,1882798.0,,21588.0,[],,,,
1748,167721,2568391,9,0,start,,,,,,,[],,,,
1749,167721,2568391,9,6986,kill,20415501.0,,,,,3421.0,[],4710.0,weapon,4.0,
1750,167721,2568391,9,68716,kill,20415505.0,,,,,1725.0,"[{'assistId': 7627895, 'assistantId': 21588, 'damage': 0}]",2882.0,weapon,4.0,
1751,167721,2568391,9,74397,kill,20415503.0,,,,,1763.0,[],4712.0,weapon,4.0,
1752,167721,2568391,9,75462,plant,,,,1882799.0,,5288.0,[],,,,
1753,167721,2568391,9,78018,kill,20415506.0,,,,,1725.0,[],6414.0,weapon,4.0,
1754,167721,2568391,9,108533,kill,20415502.0,,,,,4748.0,"[{'assistId': 7627893, 'assistantId': 2882, 'damage': 66}]",1725.0,weapon,6.0,
1755,167721,2568391,9,124556,kill,20415504.0,,,,,5288.0,"[{'assistId': 7627894, 'assistantId': 1725, 'damage': 118}]",4748.0,weapon,4.0,
1756,167721,2568392,10,0,start,,,,,,,[],,,,
1757,167721,2568392,10,13603,kill,20415508.0,,,,,4710.0,[],1725.0,weapon,19.0,
1758,167721,2568392,10,23996,kill,20415509.0,,,,,1763.0,[],5288.0,weapon,4.0,
1759,167721,2568392,10,57474,plant,,,,1882800.0,,4712.0,[],,,,
1760,167721,2568392,10,65257,kill,20415507.0,,,,,3421.0,[],4710.0,weapon,4.0,
1761,167721,2568392,10,68538,kill,20415510.0,,,,,1763.0,"[{'assistId': 7627896, 'assistantId': 4710, 'damage': 61}]",3421.0,weapon,4.0,
1762,167721,2568392,10,71954,kill,20415513.0,,,,,21588.0,[],6414.0,weapon,4.0,
1763,167721,2568392,10,74747,kill,20415511.0,,,,,1763.0,[],4712.0,weapon,4.0,
1764,167721,2568392,10,75966,kill,20415512.0,,,,,1763.0,[],21588.0,weapon,4.0,
1765,167721,2568392,10,86848,defuse,,,,1882800.0,,4748.0,[],,,,
1766,167721,2568393,11,0,start,,,,,,,[],,,,
1767,167721,2568393,11,41100,kill,20415520.0,20415514.0,,,,4712.0,[],4710.0,weapon,4.0,
1768,167721,2568393,11,41801,kill,20415514.0,,20415520.0,,,4748.0,[],4712.0,weapon,4.0,
1769,167721,2568393,11,52391,kill,20415516.0,,,,,5288.0,[],4748.0,weapon,6.0,
1770,167721,2568393,11,58401,kill,20415515.0,,,,,1763.0,[],3421.0,weapon,4.0,
1771,167721,2568393,11,68007,plant,,,,1882801.0,,1725.0,[],,,,
1772,167721,2568393,11,85436,kill,20415518.0,,,,,1725.0,[],1763.0,weapon,4.0,
1773,167721,2568393,11,94025,kill,20415519.0,,,,,1725.0,[],6414.0,weapon,4.0,
1774,167721,2568393,11,101036,kill,20415517.0,,,,,5288.0,"[{'assistId': 7627897, 'assistantId': 21588, 'damage': 74}]",2882.0,weapon,6.0,
1775,167721,2568394,12,0,start,,,,,,,[],,,,
1776,167721,2568394,12,41692,kill,20415526.0,20415527.0,,,,1763.0,"[{'assistId': 7627905, 'assistantId': 6414, 'damage': 0}, {'assistId': 7627906, 'assistantId': 4710, 'damage': 0}]",1725.0,weapon,4.0,
1777,167721,2568394,12,42111,kill,20415527.0,20415524.0,20415526.0,,,21588.0,"[{'assistId': 7627907, 'assistantId': 1725, 'damage': 80}]",1763.0,weapon,4.0,
