,Map,Round_ID,Round_Number,Player_ID,Agent_ID,Round_Score,Weapon_ID,Armor_ID,Remaining_Credits,Spent_Credits,Loadout_Value,Survived,kast
364,Breeze,2577078,15,1597,4,25,4,1.0,2800,700,4500,True,True
365,Breeze,2577078,15,4509,14,75,4,2.0,100,3900,4400,False,False
366,Breeze,2577078,15,1091,6,334,4,1.0,400,3900,3900,False,True
367,Breeze,2577078,15,3599,3,0,4,1.0,100,3900,3300,False,False
368,Breeze,2577078,15,11412,4,0,4,2.0,0,3900,4600,False,True
369,Breeze,2577078,15,1804,15,280,4,2.0,100,4200,4050,False,True
370,Breeze,2577079,16,763,16,0,4,2.0,4150,1250,4600,True,True
371,Breeze,2577079,16,1012,6,0,4,2.0,5550,1600,5000,True,True
372,Breeze,2577079,16,1023,3,793,6,2.0,2450,4500,4100,True,True
373,Breeze,2577079,16,1802,12,195,4,2.0,1450,4100,4450,True,True
374,Breeze,2577079,16,1597,4,210,4,2.0,4700,1400,5100,False,True
375,Breeze,2577079,16,4509,14,50,13,,2200,800,1300,False,True
376,Breeze,2577079,16,1091,6,300,13,1.0,1700,1800,1800,False,True
377,Breeze,2577079,16,3599,3,55,13,1.0,1500,1500,1200,False,False
378,Breeze,2577079,16,11412,4,55,13,,1700,1200,1500,False,False
379,Breeze,2577079,16,1804,15,0,13,,2250,950,1100,False,False
380,Breeze,2577080,17,763,16,67,4,2.0,6900,550,4900,False,True
381,Breeze,2577080,17,1012,6,508,4,2.0,5450,500,4800,True,True
382,Breeze,2577080,17,1023,3,525,6,2.0,4750,1600,4100,True,True
383,Breeze,2577080,17,1802,12,0,4,2.0,3750,1200,4450,False,True
384,Breeze,2577080,17,1597,4,348,4,2.0,6900,4200,4900,True,True
385,Breeze,2577080,17,4509,14,0,15,1.0,0,5100,5450,False,False
386,Breeze,2577080,17,1091,6,80,4,2.0,700,4100,4300,False,False
387,Breeze,2577080,17,3599,3,241,4,2.0,0,4400,4000,False,True
388,Breeze,2577080,17,11412,4,0,4,1.0,1300,3300,4000,False,False
389,Breeze,2577080,17,1804,15,339,6,2.0,950,4200,4050,False,True
390,Breeze,2577081,18,763,16,91,6,2.0,7450,4450,4900,False,True
391,Breeze,2577081,18,1012,6,247,4,2.0,5500,600,4800,False,True
392,Breeze,2577081,18,1023,3,0,6,2.0,6850,1600,4100,False,False
393,Breeze,2577081,18,1802,12,0,4,2.0,5550,4400,4750,False,False
394,Breeze,2577081,18,1597,4,275,4,2.0,5700,400,4900,False,True
395,Breeze,2577081,18,4509,14,331,13,1.0,1300,1600,1950,False,True
396,Breeze,2577081,18,1091,6,423,16,1.0,950,2650,3050,True,True
397,Breeze,2577081,18,3599,3,261,19,1.0,1300,1800,1500,True,True
398,Breeze,2577081,18,11412,4,236,13,1.0,3000,1200,1900,True,True
399,Breeze,2577081,18,1804,15,148,19,1.0,2100,1950,1950,False,True
400,Breeze,2577082,19,763,16,32,6,2.0,4400,4600,4600,True,True
401,Breeze,2577082,19,1012,6,0,4,2.0,3100,4800,4800,False,True
402,Breeze,2577082,19,1023,3,509,6,2.0,4500,4500,4100,True,True
403,Breeze,2577082,19,1802,12,477,4,2.0,3300,4450,4450,True,True
404,Breeze,2577082,19,1597,4,380,4,2.0,3350,4750,4900,True,True
405,Breeze,2577082,19,4509,14,0,4,2.0,50,4650,4650,False,False
406,Breeze,2577082,19,1091,6,44,4,2.0,2550,1600,4500,False,False
407,Breeze,2577082,19,3599,3,322,6,2.0,2900,1600,3900,False,True
408,Breeze,2577082,19,11412,4,0,4,2.0,4500,1700,5400,False,False
409,Breeze,2577082,19,1804,15,40,4,2.0,750,4350,4050,False,False
410,Breeze,2577083,20,763,16,304,6,2.0,5700,2000,4900,True,True
411,Breeze,2577083,20,1012,6,33,4,2.0,4700,4600,4800,True,True
412,Breeze,2577083,20,1023,3,513,6,2.0,6600,1600,4100,True,True
413,Breeze,2577083,20,1802,12,0,4,2.0,3250,850,4750,True,True
414,Breeze,2577083,20,1597,4,548,4,2.0,5150,1700,4900,True,True
415,Breeze,2577083,20,4509,14,0,4,2.0,450,4400,4650,False,False
416,Breeze,2577083,20,1091,6,22,4,2.0,150,4300,4300,False,False
417,Breeze,2577083,20,3599,3,0,6,2.0,500,4500,3900,False,False
418,Breeze,2577083,20,11412,4,0,4,1.0,200,3300,4000,False,False
419,Breeze,2577083,20,1804,15,57,19,2.0,100,2550,2550,False,False
420,Sunset,2577084,1,763,2,278,13,,0,800,800,False,True
421,Sunset,2577084,1,1012,11,181,12,,50,750,900,False,True
422,Sunset,2577084,1,1023,3,0,12,,0,800,500,False,False
423,Sunset,2577084,1,1802,21,0,12,,0,800,800,False,False
424,Sunset,2577084,1,1597,4,320,12,,0,800,800,False,True
425,Sunset,2577084,1,4509,2,719,11,1.0,0,800,800,True,True
426,Sunset,2577084,1,1091,1,52,11,,100,700,700,False,True
427,Sunset,2577084,1,3599,3,55,12,,0,800,600,False,True
428,Sunset,2577084,1,11412,21,0,12,,0,800,800,False,False
429,Sunset,2577084,1,1804,11,423,11,1.0,0,800,950,True,True
430,Sunset,2577085,2,763,2,437,11,,2100,0,0,True,True
431,Sunset,2577085,2,1012,11,161,11,,1750,400,550,True,True
432,Sunset,2577085,2,1023,3,752,13,,1100,800,800,True,True
433,Sunset,2577085,2,1802,21,0,13,,800,1100,1100,True,True
434,Sunset,2577085,2,1597,4,25,13,,1300,800,800,False,True
435,Sunset,2577085,2,4509,2,0,6,1.0,300,3600,4000,False,False
436,Sunset,2577085,2,1091,1,249,19,2.0,600,2800,2800,False,True
437,Sunset,2577085,2,3599,3,0,13,1.0,2300,1000,1600,False,False
438,Sunset,2577085,2,11412,21,0,16,1.0,100,3200,3200,False,False
439,Sunset,2577085,2,1804,11,35,5,2.0,50,3650,4300,False,False
440,Sunset,2577086,3,763,2,60,5,2.0,3600,1700,3750,False,True
441,Sunset,2577086,3,1012,11,0,6,2.0,450,1600,4650,True,True
442,Sunset,2577086,3,1023,3,555,16,2.0,3100,1600,4050,False,True
443,Sunset,2577086,3,1802,21,394,4,1.0,250,3550,4650,True,True
444,Sunset,2577086,3,1597,4,190,4,2.0,2600,4600,4600,True,True
445,Sunset,2577086,3,4509,2,304,11,,1500,700,700,False,True
446,Sunset,2577086,3,1091,1,306,11,1.0,2050,650,650,False,True
447,Sunset,2577086,3,3599,3,0,16,1.0,1250,2950,3050,False,False
448,Sunset,2577086,3,11412,21,100,11,,1450,550,550,False,True
449,Sunset,2577086,3,1804,11,25,11,,1800,150,400,False,True
450,Sunset,2577087,4,763,2,117,6,2.0,2000,4600,4600,False,False
451,Sunset,2577087,4,1012,11,255,6,2.0,3300,150,4550,False,True
452,Sunset,2577087,4,1023,3,0,6,2.0,2000,4500,3900,False,True
453,Sunset,2577087,4,1802,21,564,4,2.0,2350,1300,5250,False,True
454,Sunset,2577087,4,1597,4,45,4,2.0,3950,1850,4900,False,False
455,Sunset,2577087,4,4509,2,78,6,2.0,0,4100,4600,False,True
456,Sunset,2577087,4,1091,1,80,4,2.0,50,4600,4600,False,True
457,Sunset,2577087,4,3599,3,260,4,1.0,150,3500,3700,False,True
458,Sunset,2577087,4,11412,21,680,4,1.0,550,3300,3850,True,True
459,Sunset,2577087,4,1804,11,300,4,1.0,400,3800,4050,True,True
460,Sunset,2577088,5,763,2,0,6,1.0,100,3800,4000,False,False
461,Sunset,2577088,5,1012,11,223,6,2.0,900,4500,4650,False,True
462,Sunset,2577088,5,1023,3,66,6,1.0,0,3900,3300,False,False
463,Sunset,2577088,5,1802,21,360,4,2.0,750,3900,4450,False,True
464,Sunset,2577088,5,1597,4,0,4,2.0,1250,4600,4600,False,False
465,Sunset,2577088,5,4509,2,712,6,2.0,1600,4600,4600,True,True
466,Sunset,2577088,5,1091,1,50,4,2.0,2350,3900,4600,True,True
467,Sunset,2577088,5,3599,3,235,4,1.0,50,3600,3700,False,True
468,Sunset,2577088,5,11412,21,210,4,2.0,0,1550,4450,True,True
469,Sunset,2577088,5,1804,11,141,4,1.0,600,400,4050,False,True
470,Sunset,2577089,6,763,2,381,19,1.0,1000,1500,1900,False,True
471,Sunset,2577089,6,1012,11,822,13,1.0,1700,1800,1950,True,True
472,Sunset,2577089,6,1023,3,220,13,,1600,800,800,True,True
473,Sunset,2577089,6,1802,21,0,13,,2250,1100,1350,True,True
474,Sunset,2577089,6,1597,4,0,5,1.0,1200,2450,3150,True,True
475,Sunset,2577089,6,4509,2,148,6,2.0,3900,1400,4600,False,True
476,Sunset,2577089,6,1091,1,0,4,2.0,2300,450,4600,False,False
477,Sunset,2577089,6,3599,3,205,4,2.0,2250,4200,4300,False,True
478,Sunset,2577089,6,11412,21,0,4,2.0,3250,250,4450,False,True
479,Sunset,2577089,6,1804,11,0,4,2.0,50,4050,4650,False,False
480,Sunset,2577090,7,763,2,525,6,2.0,2900,4200,4600,False,True
481,Sunset,2577090,7,1012,11,50,4,2.0,800,1600,5450,False,True
482,Sunset,2577090,7,1023,3,195,4,2.0,3200,1600,4700,True,True
483,Sunset,2577090,7,1802,21,525,4,2.0,4250,1000,5250,False,True
484,Sunset,2577090,7,1597,4,80,4,2.0,2900,1300,4900,False,True
485,Sunset,2577090,7,4509,2,0,6,1.0,2100,3700,4000,False,False
486,Sunset,2577090,7,1091,1,147,4,2.0,100,4100,4600,False,True
487,Sunset,2577090,7,3599,3,347,4,1.0,750,3600,3700,False,True
488,Sunset,2577090,7,11412,21,420,4,2.0,1250,3900,4450,False,True
489,Sunset,2577090,7,1804,11,338,19,1.0,50,1900,2250,False,True
490,Sunset,2577091,8,763,2,68,6,2.0,2000,4300,4600,False,True
491,Sunset,2577091,8,1012,11,255,6,2.0,1900,4800,4950,False,True
492,Sunset,2577091,8,1023,3,129,4,2.0,1900,1600,4700,True,True
493,Sunset,2577091,8,1802,21,461,4,2.0,3750,3900,4450,False,True
494,Sunset,2577091,8,1597,4,309,4,2.0,1300,4600,4900,False,True
495,Sunset,2577091,8,4509,2,729,6,1.0,800,3700,4000,False,True
496,Sunset,2577091,8,1091,1,129,11,1.0,1400,1100,1100,False,True
497,Sunset,2577091,8,3599,3,111,19,1.0,1550,2000,1800,False,True
498,Sunset,2577091,8,11412,21,50,13,1.0,2650,1200,1750,False,True
499,Sunset,2577091,8,1804,11,300,13,1.0,1050,1600,1950,False,True
500,Sunset,2577092,9,763,2,0,6,2.0,900,4100,4600,True,True
501,Sunset,2577092,9,1012,11,53,6,2.0,700,4400,4650,True,True
502,Sunset,2577092,9,1023,3,0,4,2.0,3500,1600,4700,False,False
503,Sunset,2577092,9,1802,21,0,4,2.0,2950,4200,4750,False,False
504,Sunset,2577092,9,1597,4,0,4,2.0,600,3900,4600,False,False
505,Sunset,2577092,9,4509,2,0,6,2.0,300,4300,4400,True,True
506,Sunset,2577092,9,1091,1,0,4,2.0,250,4350,4600,True,True
507,Sunset,2577092,9,3599,3,0,4,2.0,450,4300,4300,True,True
508,Sunset,2577092,9,11412,21,336,4,2.0,1700,4150,4450,True,True
509,Sunset,2577092,9,1804,11,609,4,2.0,450,4000,4650,True,True
510,Sunset,2577093,10,763,2,855,6,2.0,1600,300,4600,True,True
511,Sunset,2577093,10,1012,11,300,6,2.0,100,1600,4650,False,True
512,Sunset,2577093,10,1023,3,29,6,2.0,900,4500,4200,False,True
513,Sunset,2577093,10,1802,21,130,4,2.0,950,3900,4450,False,True
514,Sunset,2577093,10,1597,4,80,19,2.0,400,2100,2800,True,True
515,Sunset,2577093,10,4509,2,345,6,2.0,2900,700,4600,False,True
516,Sunset,2577093,10,1091,1,261,4,2.0,2850,700,4600,False,True
517,Sunset,2577093,10,3599,3,340,4,2.0,2150,1600,4100,False,True
518,Sunset,2577093,10,11412,21,11,4,2.0,3650,1550,4450,False,False
519,Sunset,2577093,10,1804,11,0,4,2.0,3750,400,4650,False,True
520,Sunset,2577094,11,763,2,1141,6,2.0,900,1400,4600,True,True
521,Sunset,2577094,11,1012,11,0,6,2.0,1600,4600,4950,True,True
522,Sunset,2577094,11,1023,3,0,6,1.0,100,3800,3300,True,True
523,Sunset,2577094,11,1802,21,75,4,1.0,250,3900,4150,True,True
524,Sunset,2577094,11,1597,4,280,4,2.0,1700,1700,4900,False,True
525,Sunset,2577094,11,4509,2,0,6,1.0,1600,3700,3800,False,False
526,Sunset,2577094,11,1091,1,0,4,2.0,650,4600,4600,False,False
527,Sunset,2577094,11,3599,3,96,4,2.0,50,4500,4100,False,False
528,Sunset,2577094,11,11412,21,300,4,2.0,1400,4450,4450,False,True
529,Sunset,2577094,11,1804,11,0,4,2.0,1900,4050,4650,False,False
530,Sunset,2577095,12,763,2,330,6,2.0,100,2000,4900,False,True
531,Sunset,2577095,12,1012,11,824,6,2.0,3800,500,4950,True,True
532,Sunset,2577095,12,1023,3,220,6,2.0,1500,1600,3900,True,True
533,Sunset,2577095,12,1802,21,0,4,2.0,2250,1000,4750,True,True
534,Sunset,2577095,12,1597,4,0,4,2.0,3200,4600,4900,True,True
535,Sunset,2577095,12,4509,2,300,6,1.0,500,3500,4000,False,True
536,Sunset,2577095,12,1091,1,0,5,1.0,100,2950,3150,False,False
537,Sunset,2577095,12,3599,3,0,19,2.0,50,2400,2200,False,False
538,Sunset,2577095,12,11412,21,40,4,2.0,100,3900,4450,False,False
539,Sunset,2577095,12,1804,11,0,4,2.0,250,4050,4650,False,True
540,Sunset,2577096,13,763,2,554,12,,100,700,700,False,True
541,Sunset,2577096,13,1012,11,0,12,,50,750,900,True,True
542,Sunset,2577096,13,1023,3,190,12,,0,800,600,True,True
543,Sunset,2577096,13,1802,21,209,12,,0,800,800,False,True
544,Sunset,2577096,13,1597,4,195,12,,0,800,800,True,True
545,Sunset,2577096,13,4509,2,52,12,,100,700,700,False,True
546,Sunset,2577096,13,1091,1,30,12,,50,750,750,False,True
547,Sunset,2577096,13,3599,3,0,12,,0,800,500,False,False
548,Sunset,2577096,13,11412,21,219,12,,0,800,800,False,True
549,Sunset,2577096,13,1804,11,267,11,1.0,0,800,950,False,True
550,Sunset,2577097,14,763,2,87,19,1.0,0,2000,2000,True,True
551,Sunset,2577097,14,1012,11,470,5,1.0,300,3050,3700,True,True
552,Sunset,2577097,14,1023,3,0,5,1.0,450,3050,3150,False,True
553,Sunset,2577097,14,1802,21,422,4,2.0,850,4450,4450,False,True
554,Sunset,2577097,14,1597,4,170,12,2.0,2100,1400,2200,True,True
555,Sunset,2577097,14,4509,2,255,13,,1200,800,1000,False,True
556,Sunset,2577097,14,1091,1,326,11,,1950,0,0,False,True
557,Sunset,2577097,14,3599,3,0,12,,1400,500,500,False,False
558,Sunset,2577097,14,11412,21,0,11,,1550,550,550,False,True
559,Sunset,2577097,14,1804,11,0,11,,1850,250,400,False,False
560,Sunset,2577098,15,763,2,399,5,1.0,2600,700,3150,True,True
561,Sunset,2577098,15,1012,11,0,5,2.0,2600,1400,4600,False,True
562,Sunset,2577098,15,1023,3,80,4,1.0,50,3700,3500,False,True
563,Sunset,2577098,15,1802,21,637,4,2.0,3250,1300,4450,False,True
564,Sunset,2577098,15,1597,4,179,4,2.0,1700,3900,5100,True,True
565,Sunset,2577098,15,4509,2,66,6,1.0,0,3800,4000,False,True
566,Sunset,2577098,15,1091,1,410,4,1.0,550,4000,4000,False,True
567,Sunset,2577098,15,3599,3,40,4,1.0,0,3800,3600,False,False
568,Sunset,2577098,15,11412,21,308,4,2.0,50,3900,4450,False,True
569,Sunset,2577098,15,1804,11,79,4,1.0,350,3900,4050,False,True
570,Sunset,2577099,16,763,2,501,4,2.0,1700,1700,4600,False,True
571,Sunset,2577099,16,1012,11,0,6,2.0,1500,4400,4650,False,True
572,Sunset,2577099,16,1023,3,738,6,2.0,1850,4400,4100,True,True
573,Sunset,2577099,16,1802,21,0,4,2.0,2800,4150,4450,True,True
574,Sunset,2577099,16,1597,4,109,4,2.0,3800,1400,5100,False,True
575,Sunset,2577099,16,4509,2,560,5,1.0,50,2850,3150,False,True
576,Sunset,2577099,16,1091,1,244,4,1.0,100,3750,3750,False,True
577,Sunset,2577099,16,3599,3,0,5,1.0,50,2850,2650,False,False
578,Sunset,2577099,16,11412,21,0,16,1.0,200,2950,2950,False,False
579,Sunset,2577099,16,1804,11,123,19,2.0,750,2500,2850,False,True
580,Sunset,2577100,17,763,2,0,6,2.0,800,4900,4700,False,False
581,Sunset,2577100,17,1012,11,255,6,2.0,200,4600,4950,False,True
582,Sunset,2577100,17,1023,3,0,6,2.0,4150,1600,4300,False,False
583,Sunset,2577100,17,1802,21,328,4,2.0,5200,600,4750,False,True
584,Sunset,2577100,17,1597,4,256,4,2.0,2200,4900,4900,False,True
585,Sunset,2577100,17,4509,2,530,5,1.0,500,2850,3150,True,True
586,Sunset,2577100,17,1091,1,0,16,1.0,100,3100,3100,False,False
587,Sunset,2577100,17,3599,3,100,5,1.0,0,2950,2450,True,True
588,Sunset,2577100,17,11412,21,165,5,1.0,100,3000,3000,False,True
589,Sunset,2577100,17,1804,11,630,4,1.0,100,3550,3800,False,True
590,Sunset,2577101,18,763,2,117,6,2.0,1600,4300,4600,False,False
591,Sunset,2577101,18,1012,11,720,6,2.0,1000,4500,4650,False,True
592,Sunset,2577101,18,1023,3,0,6,1.0,50,3400,3400,False,False
593,Sunset,2577101,18,1802,21,120,4,2.0,250,4450,4450,False,True
594,Sunset,2577101,18,1597,4,0,4,2.0,150,4450,4600,False,False
595,Sunset,2577101,18,4509,2,35,6,1.0,200,800,4000,False,False
596,Sunset,2577101,18,1091,1,250,4,2.0,1400,4600,4600,False,True
597,Sunset,2577101,18,3599,3,1164,4,2.0,1600,1600,4000,True,True
598,Sunset,2577101,18,11412,21,0,16,1.0,200,2900,3200,True,True
599,Sunset,2577101,18,1804,11,0,4,1.0,50,3450,3600,False,False
600,Sunset,2577102,19,763,2,0,19,1.0,2600,1700,2200,False,False
601,Sunset,2577102,19,1012,11,115,5,1.0,1500,2600,3000,False,False
602,Sunset,2577102,19,1023,3,0,13,1.0,1250,1500,1500,False,False
603,Sunset,2577102,19,1802,21,334,13,1.0,1400,1750,1750,False,True
604,Sunset,2577102,19,1597,4,0,19,1.0,1350,1500,2200,False,False
605,Sunset,2577102,19,4509,2,0,6,2.0,2200,3900,4600,True,True
606,Sunset,2577102,19,1091,1,352,4,2.0,700,3900,4600,True,True
607,Sunset,2577102,19,3599,3,34,4,2.0,900,1600,3900,False,False
608,Sunset,2577102,19,11412,21,580,6,2.0,1950,1250,4450,True,True
609,Sunset,2577102,19,1804,11,307,16,1.0,50,3000,3300,True,True
610,Sunset,2577103,20,763,2,0,6,2.0,1100,4400,4600,False,False
611,Sunset,2577103,20,1012,11,25,6,2.0,150,4250,4650,False,True
612,Sunset,2577103,20,1023,3,590,4,2.0,50,4100,4000,False,True
613,Sunset,2577103,20,1802,21,40,4,2.0,300,4200,4450,False,False
614,Sunset,2577103,20,1597,4,40,4,1.0,550,3700,4000,False,True
615,Sunset,2577103,20,4509,2,235,6,2.0,2000,300,4700,True,True
616,Sunset,2577103,20,1091,1,25,4,2.0,2650,1450,4600,False,True
617,Sunset,2577103,20,3599,3,630,4,2.0,2300,4500,3900,True,True
618,Sunset,2577103,20,11412,21,533,6,2.0,4350,1000,4450,False,True
619,Sunset,2577103,20,1804,11,0,4,2.0,2000,1250,4650,True,True
620,Sunset,2577104,21,763,2,430,19,1.0,1800,2200,2200,True,True
621,Sunset,2577104,21,1012,11,364,19,1.0,1300,1750,2150,True,True
622,Sunset,2577104,21,1023,3,350,13,1.0,1550,1800,1800,False,True
623,Sunset,2577104,21,1802,21,279,19,1.0,1400,1800,2050,False,True
624,Sunset,2577104,21,1597,4,0,19,1.0,1250,2200,2200,False,True
625,Sunset,2577104,21,4509,2,0,6,2.0,4800,400,4700,False,False
626,Sunset,2577104,21,1091,1,49,4,2.0,1300,4350,4600,False,True
627,Sunset,2577104,21,3599,3,335,4,2.0,4100,1600,3900,False,True
628,Sunset,2577104,21,11412,21,70,6,2.0,3600,4150,4450,False,False
629,Sunset,2577104,21,1804,11,575,4,2.0,4600,400,4650,False,True
630,Bind,2574840,1,4748,2,0,12,,0,1250,800,False,False
631,Bind,2574840,1,2882,13,52,10,,50,300,1000,False,True
632,Bind,2574840,1,4509,2,0,12,,100,700,700,True,True
633,Bind,2574840,1,1091,13,614,12,,150,650,900,False,True
634,Bind,2574840,1,6414,6,198,12,,100,700,700,False,True
635,Bind,2574840,1,3599,6,235,11,1.0,0,800,600,True,True
636,Bind,2574840,1,4710,8,16,11,1.0,0,800,900,False,False
637,Bind,2574840,1,1763,21,0,12,,0,800,800,False,False
638,Bind,2574840,1,11412,21,348,12,,0,800,800,True,True
639,Bind,2574840,1,1804,8,0,11,1.0,50,750,850,True,True
640,Bind,2574841,2,4748,2,0,11,,1900,0,0,False,True
641,Bind,2574841,2,2882,13,22,11,,1950,0,250,False,False
642,Bind,2574841,2,4509,2,530,23,1.0,0,3100,3800,False,True
643,Bind,2574841,2,1091,13,195,5,2.0,150,3600,4000,True,True
644,Bind,2574841,2,6414,6,0,11,,2200,0,0,False,False
645,Bind,2574841,2,3599,6,0,12,2.0,1600,1600,2100,True,True
646,Bind,2574841,2,4710,8,275,11,,1900,0,100,False,True
647,Bind,2574841,2,1763,21,0,11,,1900,0,300,False,True
648,Bind,2574841,2,11412,21,450,18,2.0,350,2850,3650,True,True
649,Bind,2574841,2,1804,8,0,19,1.0,1550,1500,2750,True,True
650,Bind,2574842,3,4748,2,240,4,2.0,0,4300,4300,True,True
651,Bind,2574842,3,2882,13,535,6,2.0,0,4350,4600,False,True
652,Bind,2574842,3,4509,2,0,23,2.0,2200,1200,4100,False,False
653,Bind,2574842,3,1091,13,628,5,2.0,2800,550,4000,True,True
654,Bind,2574842,3,6414,6,40,4,2.0,100,4500,4500,True,True
655,Bind,2574842,3,3599,6,40,19,2.0,4400,200,3000,False,False
656,Bind,2574842,3,4710,8,315,6,2.0,150,4350,4450,False,True
657,Bind,2574842,3,1763,21,0,4,2.0,150,4150,4450,True,True
658,Bind,2574842,3,11412,21,0,18,2.0,3500,250,3650,False,False
659,Bind,2574842,3,1804,8,0,19,1.0,3250,1300,2750,False,False
660,Bind,2574843,4,4748,2,80,4,2.0,1800,1700,4600,False,False
661,Bind,2574843,4,2882,13,300,6,2.0,2150,4450,4850,False,True
662,Bind,2574843,4,4509,2,0,6,2.0,0,4100,4600,False,False
663,Bind,2574843,4,1091,13,267,5,2.0,3650,550,4000,True,True
664,Bind,2574843,4,6414,6,0,4,2.0,300,200,4500,False,False
665,Bind,2574843,4,3599,6,239,6,2.0,1800,4500,4300,True,True
666,Bind,2574843,4,4710,8,0,6,2.0,2000,4550,4650,False,False
667,Bind,2574843,4,1763,21,119,4,2.0,0,550,4450,False,False
668,Bind,2574843,4,11412,21,198,4,2.0,1500,3900,4450,True,True
669,Bind,2574843,4,1804,8,641,6,2.0,800,4350,4650,True,True
670,Bind,2574844,5,4748,2,878,16,1.0,1050,2650,3150,True,True
671,Bind,2574844,5,2882,13,50,13,,2100,1350,1750,False,True
672,Bind,2574844,5,4509,2,0,23,2.0,2000,3400,4100,False,False
673,Bind,2574844,5,1091,13,39,6,2.0,5550,1300,4850,False,False
674,Bind,2574844,5,6414,6,280,13,,2000,1000,1000,True,True
675,Bind,2574844,5,3599,6,554,6,2.0,2200,400,4500,False,True
676,Bind,2574844,5,4710,8,0,19,1.0,1950,1950,2050,False,False
677,Bind,2574844,5,1763,21,240,11,,1900,0,0,False,True
678,Bind,2574844,5,11412,21,250,4,2.0,3450,1250,4450,False,True
679,Bind,2574844,5,1804,8,39,6,2.0,3000,1200,4650,False,False
680,Bind,2574845,6,4748,2,46,6,2.0,3250,1700,4600,False,True
681,Bind,2574845,6,2882,13,165,6,2.0,800,4600,4850,False,True
682,Bind,2574845,6,4509,2,220,4,1.0,100,3800,3800,True,True
683,Bind,2574845,6,1091,13,0,4,2.0,3000,4450,4850,False,False
684,Bind,2574845,6,6414,6,135,6,2.0,3900,1600,4500,False,True
685,Bind,2574845,6,3599,6,140,6,2.0,0,4500,4300,False,True
686,Bind,2574845,6,4710,8,213,6,2.0,700,4550,4650,False,True
687,Bind,2574845,6,1763,21,628,4,2.0,950,4450,4450,False,True
688,Bind,2574845,6,11412,21,760,4,2.0,1400,4150,4450,False,True
689,Bind,2574845,6,1804,8,279,4,2.0,900,4000,4650,False,True
690,Bind,2574846,7,4748,2,275,4,2.0,1350,4100,4600,False,True
691,Bind,2574846,7,2882,13,110,19,2.0,350,2650,3050,False,True
692,Bind,2574846,7,4509,2,254,4,2.0,1600,1700,4600,False,True
693,Bind,2574846,7,1091,13,29,6,2.0,2100,3900,4850,False,False
694,Bind,2574846,7,6414,6,308,5,1.0,550,2850,2850,False,True
695,Bind,2574846,7,3599,6,300,16,1.0,150,2850,3250,False,True
696,Bind,2574846,7,4710,8,184,6,2.0,1900,4100,4650,True,True
697,Bind,2574846,7,1763,21,521,4,1.0,250,3300,3850,False,True
698,Bind,2574846,7,11412,21,0,4,2.0,850,4150,4450,False,False
699,Bind,2574846,7,1804,8,502,6,2.0,0,4100,4450,False,True
700,Bind,2574847,8,4748,2,794,6,2.0,750,4100,4600,True,True
701,Bind,2574847,8,2882,13,240,6,2.0,1950,4600,4850,True,True
702,Bind,2574847,8,4509,2,111,13,1.0,2100,1600,1700,False,True
703,Bind,2574847,8,1091,13,0,5,1.0,1550,2450,3150,False,False
704,Bind,2574847,8,6414,6,19,4,2.0,150,3900,4100,False,False
705,Bind,2574847,8,3599,6,0,9,,1400,850,1050,False,False
706,Bind,2574847,8,4710,8,0,6,2.0,1850,650,4650,True,True
707,Bind,2574847,8,1763,21,1,4,1.0,400,3550,3850,True,True
708,Bind,2574847,8,11412,21,243,13,,1950,800,1350,False,True
709,Bind,2574847,8,1804,8,0,13,,1500,800,1150,False,False
710,Bind,2574848,9,4748,2,310,6,2.0,3250,1400,5400,False,True
711,Bind,2574848,9,2882,13,445,6,2.0,4900,550,4850,True,True
712,Bind,2574848,9,4509,2,0,4,2.0,100,4400,4600,False,False
713,Bind,2574848,9,1091,13,34,4,1.0,400,3550,4250,False,True
714,Bind,2574848,9,6414,6,255,4,2.0,1850,4500,4500,True,True
